Geo Point;Geo Shape;gid;geom_o;geom_err;typologie;nombre;insee;cdate;mdate
44.8857971,-0.5902971;"{""type"": ""Point"", ""coordinates"": [-0.5902971, 44.8857971]}";1109453451;0;;;3;33075;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8786799,-0.5844872;"{""type"": ""Point"", ""coordinates"": [-0.5844872, 44.8786799]}";1109453615;0;;;6;33075;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8813301,-0.6127257;"{""type"": ""Point"", ""coordinates"": [-0.6127257, 44.8813301]}";1109453355;0;;;3;33075;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8687567,-0.6082409;"{""type"": ""Point"", ""coordinates"": [-0.6082409, 44.8687567]}";1109560653;0;;;3;33069;2021-04-12T00:00:00+02:00;2021-04-12T00:00:00+02:00
44.8670093,-0.5963086;"{""type"": ""Point"", ""coordinates"": [-0.5963086, 44.8670093]}";1109434567;0;;;2;33069;2019-04-04T00:00:00+02:00;2019-04-04T00:00:00+02:00
44.8655399,-0.6004655;"{""type"": ""Point"", ""coordinates"": [-0.6004655, 44.8655399]}";1109453581;0;;;3;33069;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8685768,-0.5918451;"{""type"": ""Point"", ""coordinates"": [-0.5918451, 44.8685768]}";1109453611;0;;;2;33069;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8647952,-0.6012822;"{""type"": ""Point"", ""coordinates"": [-0.6012822, 44.8647952]}";1109453519;0;;;4;33069;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8660272,-0.5985636;"{""type"": ""Point"", ""coordinates"": [-0.5985636, 44.8660272]}";1109453575;0;;;4;33069;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8644085,-0.5874643;"{""type"": ""Point"", ""coordinates"": [-0.5874643, 44.8644085]}";1109453593;0;;;2;33069;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8549772,-0.5968235;"{""type"": ""Point"", ""coordinates"": [-0.5968235, 44.8549772]}";1109453595;0;;;2;33069;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.866143,-0.6160972;"{""type"": ""Point"", ""coordinates"": [-0.6160972, 44.866143]}";1109453597;0;;;3;33069;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8663873,-0.5879733;"{""type"": ""Point"", ""coordinates"": [-0.5879733, 44.8663873]}";1108610835;0;;;2;33069;2013-05-22T00:00:00+02:00;2013-05-22T00:00:00+02:00
44.8666296,-0.5974515;"{""type"": ""Point"", ""coordinates"": [-0.5974515, 44.8666296]}";1109434565;0;;;3;33069;2019-04-04T00:00:00+02:00;2019-04-04T00:00:00+02:00
44.8659586,-0.6013991;"{""type"": ""Point"", ""coordinates"": [-0.6013991, 44.8659586]}";1109453441;0;;;3;33069;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8668799,-0.5760746;"{""type"": ""Point"", ""coordinates"": [-0.5760746, 44.8668799]}";1109453495;0;;;3;33069;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8537584,-0.5961022;"{""type"": ""Point"", ""coordinates"": [-0.5961022, 44.8537584]}";1109376861;0;;;3;33069;2018-01-15T00:00:00+01:00;2018-01-15T00:00:00+01:00
44.8614625,-0.5873708;"{""type"": ""Point"", ""coordinates"": [-0.5873708, 44.8614625]}";1109434559;0;;;2;33069;2019-04-04T00:00:00+02:00;2019-04-04T00:00:00+02:00
44.8548634,-0.5967294;"{""type"": ""Point"", ""coordinates"": [-0.5967294, 44.8548634]}";1109453599;0;;;2;33069;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8548028,-0.5936445;"{""type"": ""Point"", ""coordinates"": [-0.5936445, 44.8548028]}";1109453605;0;;;3;33069;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8828929,-0.6344341;"{""type"": ""Point"", ""coordinates"": [-0.6344341, 44.8828929]}";1109454881;0;;;3;33162;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.868697,-0.6334677;"{""type"": ""Point"", ""coordinates"": [-0.6334677, 44.868697]}";1109454890;0;;;2;33162;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.884543,-0.6500371;"{""type"": ""Point"", ""coordinates"": [-0.6500371, 44.884543]}";1109454875;0;;;2;33162;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8709569,-0.6501931;"{""type"": ""Point"", ""coordinates"": [-0.6501931, 44.8709569]}";1109454886;0;;;2;33162;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8853311,-0.6485924;"{""type"": ""Point"", ""coordinates"": [-0.6485924, 44.8853311]}";1109434487;0;;;2;33162;2019-04-04T00:00:00+02:00;2019-04-04T00:00:00+02:00
44.8925726,-0.6680108;"{""type"": ""Point"", ""coordinates"": [-0.6680108, 44.8925726]}";1109454879;0;;;5;33162;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8751127,-0.679275;"{""type"": ""Point"", ""coordinates"": [-0.679275, 44.8751127]}";1109454840;0;;;3;33200;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8739558,-0.6760204;"{""type"": ""Point"", ""coordinates"": [-0.6760204, 44.8739558]}";1109434157;0;;;2;33200;2019-04-04T00:00:00+02:00;2019-04-04T00:00:00+02:00
44.9527935,-0.5348974;"{""type"": ""Point"", ""coordinates"": [-0.5348974, 44.9527935]}";1109458827;0;;;2;33434;2019-09-17T00:00:00+02:00;2019-09-17T00:00:00+02:00
44.9530784,-0.5360957;"{""type"": ""Point"", ""coordinates"": [-0.5360957, 44.9530784]}";1109458875;0;;;5;33434;2019-09-17T00:00:00+02:00;2019-09-17T00:00:00+02:00
44.9514079,-0.533537;"{""type"": ""Point"", ""coordinates"": [-0.533537, 44.9514079]}";1109376707;0;;;3;33434;2018-01-15T00:00:00+01:00;2018-01-15T00:00:00+01:00
44.9291832,-0.4964924;"{""type"": ""Point"", ""coordinates"": [-0.4964924, 44.9291832]}";1109458933;0;;;3;33003;2019-09-17T00:00:00+02:00;2019-09-17T00:00:00+02:00
44.9265814,-0.4877036;"{""type"": ""Point"", ""coordinates"": [-0.4877036, 44.9265814]}";1109546659;0;;;5;33003;2021-01-25T00:00:00+01:00;2021-01-25T00:00:00+01:00
44.9258161,-0.4886885;"{""type"": ""Point"", ""coordinates"": [-0.4886885, 44.9258161]}";1109434495;0;;;2;33003;2019-04-04T00:00:00+02:00;2019-04-04T00:00:00+02:00
44.929223,-0.4731771;"{""type"": ""Point"", ""coordinates"": [-0.4731771, 44.929223]}";1109458931;0;;;3;33003;2019-09-17T00:00:00+02:00;2019-09-17T00:00:00+02:00
44.8408023,-0.7755706;"{""type"": ""Point"", ""coordinates"": [-0.7755706, 44.8408023]}";1108611115;0;;;4;33273;2013-05-22T00:00:00+02:00;2013-05-22T00:00:00+02:00
44.8399188,-0.7750837;"{""type"": ""Point"", ""coordinates"": [-0.7750837, 44.8399188]}";1108610829;0;;;4;33273;2013-05-22T00:00:00+02:00;2013-05-22T00:00:00+02:00
44.8508164,-0.5176739;"{""type"": ""Point"", ""coordinates"": [-0.5176739, 44.8508164]}";1109434389;0;;;5;33119;2019-04-04T00:00:00+02:00;2019-04-04T00:00:00+02:00
44.8554093,-0.5348393;"{""type"": ""Point"", ""coordinates"": [-0.5348393, 44.8554093]}";1109434387;0;;;4;33119;2019-04-04T00:00:00+02:00;2019-04-04T00:00:00+02:00
44.8574998,-0.5307399;"{""type"": ""Point"", ""coordinates"": [-0.5307399, 44.8574998]}";1109454814;0;;;3;33119;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8598833,-0.5149091;"{""type"": ""Point"", ""coordinates"": [-0.5149091, 44.8598833]}";1109542320;0;;ARCEAU_VELO_CARGO;1;33119;2021-01-07T00:00:00+01:00;2021-01-07T00:00:00+01:00
44.8552073,-0.5336145;"{""type"": ""Point"", ""coordinates"": [-0.5336145, 44.8552073]}";1109542326;0;;ARCEAU_VELO_CARGO;4;33119;2021-01-07T00:00:00+01:00;2021-01-07T00:00:00+01:00
44.8570375,-0.5220803;"{""type"": ""Point"", ""coordinates"": [-0.5220803, 44.8570375]}";1109454817;0;;;5;33119;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.852762,-0.5169963;"{""type"": ""Point"", ""coordinates"": [-0.5169963, 44.852762]}";1109542312;0;;;4;33119;2021-01-07T00:00:00+01:00;2021-01-07T00:00:00+01:00
44.8546543,-0.5332279;"{""type"": ""Point"", ""coordinates"": [-0.5332279, 44.8546543]}";1109470781;0;;;4;33119;2019-11-26T00:00:00+01:00;2019-11-26T00:00:00+01:00
44.8429977,-0.5346816;"{""type"": ""Point"", ""coordinates"": [-0.5346816, 44.8429977]}";1109454810;0;;;3;33119;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.862551,-0.5233312;"{""type"": ""Point"", ""coordinates"": [-0.5233312, 44.862551]}";1109454815;0;;;10;33119;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8554847,-0.5352925;"{""type"": ""Point"", ""coordinates"": [-0.5352925, 44.8554847]}";1109454807;0;;;2;33119;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.852147,-0.5125824;"{""type"": ""Point"", ""coordinates"": [-0.5125824, 44.852147]}";1109542305;0;;;5;33119;2021-01-07T00:00:00+01:00;2021-01-07T00:00:00+01:00
44.9000597,-0.5143312;"{""type"": ""Point"", ""coordinates"": [-0.5143312, 44.9000597]}";1109458873;0;;;5;33032;2019-09-17T00:00:00+02:00;2019-09-17T00:00:00+02:00
44.9007135,-0.5167178;"{""type"": ""Point"", ""coordinates"": [-0.5167178, 44.9007135]}";1109486219;0;;;3;33032;2020-02-26T00:00:00+01:00;2020-02-26T00:00:00+01:00
44.9144651,-0.5154604;"{""type"": ""Point"", ""coordinates"": [-0.5154604, 44.9144651]}";1109376763;0;;;3;33032;2018-01-15T00:00:00+01:00;2018-01-15T00:00:00+01:00
44.9012672,-0.516404;"{""type"": ""Point"", ""coordinates"": [-0.516404, 44.9012672]}";1109376767;0;;;2;33032;2018-01-15T00:00:00+01:00;2018-01-15T00:00:00+01:00
44.8887407,-0.5201754;"{""type"": ""Point"", ""coordinates"": [-0.5201754, 44.8887407]}";1109458941;0;;;6;33032;2019-09-17T00:00:00+02:00;2019-09-17T00:00:00+02:00
44.899658,-0.5160175;"{""type"": ""Point"", ""coordinates"": [-0.5160175, 44.899658]}";1109421762;0;;;5;33032;2019-02-04T00:00:00+01:00;2019-02-04T00:00:00+01:00
44.9011673,-0.5222468;"{""type"": ""Point"", ""coordinates"": [-0.5222468, 44.9011673]}";1109553732;0;;;5;33032;2021-03-10T00:00:00+01:00;2021-03-10T00:00:00+01:00
44.8035561,-0.5929217;"{""type"": ""Point"", ""coordinates"": [-0.5929217, 44.8035561]}";1109523273;0;;;2;33522;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8076313,-0.5916144;"{""type"": ""Point"", ""coordinates"": [-0.5916144, 44.8076313]}";1109523305;0;;;13;33522;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8080649,-0.5851143;"{""type"": ""Point"", ""coordinates"": [-0.5851143, 44.8080649]}";1109523315;0;;;3;33522;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8193341,-0.5870689;"{""type"": ""Point"", ""coordinates"": [-0.5870689, 44.8193341]}";1109505750;0;;;3;33522;2020-06-08T00:00:00+02:00;2020-06-08T00:00:00+02:00
44.820746,-0.5869829;"{""type"": ""Point"", ""coordinates"": [-0.5869829, 44.820746]}";1109505730;0;;;3;33522;2020-06-08T00:00:00+02:00;2020-06-08T00:00:00+02:00
44.8217853,-0.5939203;"{""type"": ""Point"", ""coordinates"": [-0.5939203, 44.8217853]}";1109505738;0;;;3;33522;2020-06-08T00:00:00+02:00;2020-06-08T00:00:00+02:00
44.8059711,-0.5985141;"{""type"": ""Point"", ""coordinates"": [-0.5985141, 44.8059711]}";1109523279;0;;;3;33522;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.81215,-0.5918619;"{""type"": ""Point"", ""coordinates"": [-0.5918619, 44.81215]}";1109523271;0;;;5;33522;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8061423,-0.5892709;"{""type"": ""Point"", ""coordinates"": [-0.5892709, 44.8061423]}";1109523275;0;;ARCEAU_MOTO;2;33522;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8125302,-0.5894173;"{""type"": ""Point"", ""coordinates"": [-0.5894173, 44.8125302]}";1109523291;0;;;4;33522;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8060765,-0.5904447;"{""type"": ""Point"", ""coordinates"": [-0.5904447, 44.8060765]}";1109044922;0;;;4;33522;2014-12-15T00:00:00+01:00;2014-12-15T00:00:00+01:00
44.8229667,-0.5893154;"{""type"": ""Point"", ""coordinates"": [-0.5893154, 44.8229667]}";1109505720;0;;;3;33522;2020-06-08T00:00:00+02:00;2020-06-08T00:00:00+02:00
44.8063619,-0.5892086;"{""type"": ""Point"", ""coordinates"": [-0.5892086, 44.8063619]}";1109523269;0;;;3;33522;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8099739,-0.5896826;"{""type"": ""Point"", ""coordinates"": [-0.5896826, 44.8099739]}";1109523311;0;;;6;33522;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8090415,-0.5879674;"{""type"": ""Point"", ""coordinates"": [-0.5879674, 44.8090415]}";1109523317;0;;;2;33522;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8182149,-0.5846246;"{""type"": ""Point"", ""coordinates"": [-0.5846246, 44.8182149]}";1109523321;0;;;2;33522;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.817822,-0.5949027;"{""type"": ""Point"", ""coordinates"": [-0.5949027, 44.817822]}";1109432696;0;;;4;33522;2019-04-04T00:00:00+02:00;2019-04-04T00:00:00+02:00
44.8067032,-0.5927524;"{""type"": ""Point"", ""coordinates"": [-0.5927524, 44.8067032]}";1109523261;0;;;5;33522;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8017725,-0.5939074;"{""type"": ""Point"", ""coordinates"": [-0.5939074, 44.8017725]}";1109523263;0;;;3;33522;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8003693,-0.6058454;"{""type"": ""Point"", ""coordinates"": [-0.6058454, 44.8003693]}";1109523265;0;;;5;33522;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8009619,-0.5950481;"{""type"": ""Point"", ""coordinates"": [-0.5950481, 44.8009619]}";1109523283;0;;;3;33522;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8615069,-0.490252;"{""type"": ""Point"", ""coordinates"": [-0.490252, 44.8615069]}";1108559626;0;;;3;33013;2013-03-19T00:00:00+01:00;2013-03-19T00:00:00+01:00
44.8614392,-0.4895488;"{""type"": ""Point"", ""coordinates"": [-0.4895488, 44.8614392]}";1109434211;0;;;1;33013;2019-04-04T00:00:00+02:00;2019-04-04T00:00:00+02:00
44.8622362,-0.4904863;"{""type"": ""Point"", ""coordinates"": [-0.4904863, 44.8622362]}";1109434223;0;;;3;33013;2019-04-04T00:00:00+02:00;2019-04-04T00:00:00+02:00
44.850668,-0.4978781;"{""type"": ""Point"", ""coordinates"": [-0.4978781, 44.850668]}";1109458839;0;;;5;33013;2019-09-17T00:00:00+02:00;2019-09-17T00:00:00+02:00
44.8576052,-0.4957476;"{""type"": ""Point"", ""coordinates"": [-0.4957476, 44.8576052]}";1109353215;0;;;8;33013;2017-07-20T00:00:00+02:00;2017-07-20T00:00:00+02:00
44.9128193,-0.7381202;"{""type"": ""Point"", ""coordinates"": [-0.7381202, 44.9128193]}";1109423282;0;;;5;33376;2019-02-08T00:00:00+01:00;2019-02-08T00:00:00+01:00
44.9120252,-0.720489;"{""type"": ""Point"", ""coordinates"": [-0.720489, 44.9120252]}";1109525261;0;;;4;33376;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.9101799,-0.7372266;"{""type"": ""Point"", ""coordinates"": [-0.7372266, 44.9101799]}";1109525264;0;;;5;33376;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.9124138,-0.7235833;"{""type"": ""Point"", ""coordinates"": [-0.7235833, 44.9124138]}";1109426484;0;;;10;33376;2019-02-28T00:00:00+01:00;2019-02-28T00:00:00+01:00
44.9182598,-0.7346344;"{""type"": ""Point"", ""coordinates"": [-0.7346344, 44.9182598]}";1109538547;0;;;3;33376;2020-11-30T00:00:00+01:00;2020-11-30T00:00:00+01:00
44.9111321,-0.7404293;"{""type"": ""Point"", ""coordinates"": [-0.7404293, 44.9111321]}";1109361601;0;;;4;33376;2017-10-03T00:00:00+02:00;2017-10-03T00:00:00+02:00
44.9124176,-0.7236619;"{""type"": ""Point"", ""coordinates"": [-0.7236619, 44.9124176]}";1109525262;0;;;8;33376;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.9462191,-0.6099965;"{""type"": ""Point"", ""coordinates"": [-0.6099965, 44.9462191]}";1109434539;0;;;3;33312;2019-04-04T00:00:00+02:00;2019-04-04T00:00:00+02:00
44.9487451,-0.6042983;"{""type"": ""Point"", ""coordinates"": [-0.6042983, 44.9487451]}";1109434545;0;;;4;33312;2019-04-04T00:00:00+02:00;2019-04-04T00:00:00+02:00
44.9459402,-0.6004252;"{""type"": ""Point"", ""coordinates"": [-0.6004252, 44.9459402]}";1109523031;0;;;2;33312;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.9462191,-0.6099965;"{""type"": ""Point"", ""coordinates"": [-0.6099965, 44.9462191]}";1109523041;0;;;3;33312;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.9490433,-0.6048939;"{""type"": ""Point"", ""coordinates"": [-0.6048939, 44.9490433]}";1109523045;0;;;4;33312;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.9489283,-0.6057571;"{""type"": ""Point"", ""coordinates"": [-0.6057571, 44.9489283]}";1109353279;0;;;8;33312;2017-07-20T00:00:00+02:00;2017-07-20T00:00:00+02:00
44.9484055,-0.6017826;"{""type"": ""Point"", ""coordinates"": [-0.6017826, 44.9484055]}";1109523037;0;;;3;33312;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.9458159,-0.6003884;"{""type"": ""Point"", ""coordinates"": [-0.6003884, 44.9458159]}";1109434549;0;;;3;33312;2019-04-04T00:00:00+02:00;2019-04-04T00:00:00+02:00
44.8941191,-0.5006257;"{""type"": ""Point"", ""coordinates"": [-0.5006257, 44.8941191]}";1109399267;0;;ARCEAU_VELO_CARGO;4;33096;2018-07-17T00:00:00+02:00;2018-07-17T00:00:00+02:00
44.8973474,-0.4975674;"{""type"": ""Point"", ""coordinates"": [-0.4975674, 44.8973474]}";1109426677;0;;;4;33096;2019-03-04T00:00:00+01:00;2019-03-04T00:00:00+01:00
44.8934261,-0.5111361;"{""type"": ""Point"", ""coordinates"": [-0.5111361, 44.8934261]}";1109458863;0;;;2;33096;2019-09-17T00:00:00+02:00;2019-09-17T00:00:00+02:00
44.8961266,-0.5008366;"{""type"": ""Point"", ""coordinates"": [-0.5008366, 44.8961266]}";1109338599;0;;;4;33096;2017-03-01T00:00:00+01:00;2017-03-01T00:00:00+01:00
44.8947355,-0.5002618;"{""type"": ""Point"", ""coordinates"": [-0.5002618, 44.8947355]}";1109399265;0;;;4;33096;2018-07-17T00:00:00+02:00;2018-07-17T00:00:00+02:00
44.8953861,-0.5083957;"{""type"": ""Point"", ""coordinates"": [-0.5083957, 44.8953861]}";1109458825;0;;;2;33096;2019-09-17T00:00:00+02:00;2019-09-17T00:00:00+02:00
44.8955319,-0.5022669;"{""type"": ""Point"", ""coordinates"": [-0.5022669, 44.8955319]}";1109458865;0;;;4;33096;2019-09-17T00:00:00+02:00;2019-09-17T00:00:00+02:00
44.8973635,-0.4976025;"{""type"": ""Point"", ""coordinates"": [-0.4976025, 44.8973635]}";1109458929;0;;;5;33096;2019-09-17T00:00:00+02:00;2019-09-17T00:00:00+02:00
44.9099561,-0.6752927;"{""type"": ""Point"", ""coordinates"": [-0.6752927, 44.9099561]}";1108821473;0;;;2;33519;2014-07-29T00:00:00+02:00;2014-07-29T00:00:00+02:00
44.9059444,-0.6687998;"{""type"": ""Point"", ""coordinates"": [-0.6687998, 44.9059444]}";1109353263;0;;;4;33519;2017-07-20T00:00:00+02:00;2017-07-20T00:00:00+02:00
44.9112965,-0.6838059;"{""type"": ""Point"", ""coordinates"": [-0.6838059, 44.9112965]}";1109423287;0;;;2;33519;2019-02-08T00:00:00+01:00;2019-02-08T00:00:00+01:00
44.9059385,-0.6688907;"{""type"": ""Point"", ""coordinates"": [-0.6688907, 44.9059385]}";1109434517;0;;;4;33519;2019-04-04T00:00:00+02:00;2019-04-04T00:00:00+02:00
44.9040521,-0.6681037;"{""type"": ""Point"", ""coordinates"": [-0.6681037, 44.9040521]}";1109434511;0;;;6;33519;2019-04-04T00:00:00+02:00;2019-04-04T00:00:00+02:00
44.9112716,-0.683315;"{""type"": ""Point"", ""coordinates"": [-0.683315, 44.9112716]}";1109434525;0;;;3;33519;2019-04-04T00:00:00+02:00;2019-04-04T00:00:00+02:00
44.9181563,-0.6555827;"{""type"": ""Point"", ""coordinates"": [-0.6555827, 44.9181563]}";1109525271;0;;;6;33519;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.9078768,-0.6762463;"{""type"": ""Point"", ""coordinates"": [-0.6762463, 44.9078768]}";1109525274;0;;;4;33519;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.9036867,-0.6689009;"{""type"": ""Point"", ""coordinates"": [-0.6689009, 44.9036867]}";1109525277;0;;;4;33519;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
45.0116694,-0.5327113;"{""type"": ""Point"", ""coordinates"": [-0.5327113, 45.0116694]}";1109458949;0;;;4;33004;2019-09-17T00:00:00+02:00;2019-09-17T00:00:00+02:00
45.0111875,-0.5319215;"{""type"": ""Point"", ""coordinates"": [-0.5319215, 45.0111875]}";1109458945;0;;;6;33004;2019-09-17T00:00:00+02:00;2019-09-17T00:00:00+02:00
44.9337494,-0.6341064;"{""type"": ""Point"", ""coordinates"": [-0.6341064, 44.9337494]}";1109353237;0;;;4;33056;2017-07-20T00:00:00+02:00;2017-07-20T00:00:00+02:00
44.9084082,-0.6293148;"{""type"": ""Point"", ""coordinates"": [-0.6293148, 44.9084082]}";1109471649;0;;;1;33056;2019-11-29T00:00:00+01:00;2019-11-29T00:00:00+01:00
44.9079544,-0.6426088;"{""type"": ""Point"", ""coordinates"": [-0.6426088, 44.9079544]}";1109454870;0;;;3;33056;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.9090782,-0.6307429;"{""type"": ""Point"", ""coordinates"": [-0.6307429, 44.9090782]}";1109353229;0;;;4;33056;2017-07-20T00:00:00+02:00;2017-07-20T00:00:00+02:00
44.9309053,-0.6370838;"{""type"": ""Point"", ""coordinates"": [-0.6370838, 44.9309053]}";1109454847;0;;;3;33056;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.9101145,-0.6361395;"{""type"": ""Point"", ""coordinates"": [-0.6361395, 44.9101145]}";1109454854;0;;;2;33056;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.9136517,-0.6352601;"{""type"": ""Point"", ""coordinates"": [-0.6352601, 44.9136517]}";1109353233;0;;;4;33056;2017-07-20T00:00:00+02:00;2017-07-20T00:00:00+02:00
44.9297356,-0.6348862;"{""type"": ""Point"", ""coordinates"": [-0.6348862, 44.9297356]}";1109454844;0;;;5;33056;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.9098918,-0.631172;"{""type"": ""Point"", ""coordinates"": [-0.631172, 44.9098918]}";1109538571;0;;;3;33056;2020-11-30T00:00:00+01:00;2020-11-30T00:00:00+01:00
44.9097738,-0.6352157;"{""type"": ""Point"", ""coordinates"": [-0.6352157, 44.9097738]}";1109454855;0;;;3;33056;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.9121391,-0.6279824;"{""type"": ""Point"", ""coordinates"": [-0.6279824, 44.9121391]}";1109454865;0;;;3;33056;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.9099226,-0.634467;"{""type"": ""Point"", ""coordinates"": [-0.634467, 44.9099226]}";1109454861;0;;;4;33056;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.9121884,-0.6278917;"{""type"": ""Point"", ""coordinates"": [-0.6278917, 44.9121884]}";1109454866;0;;;3;33056;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.9100243,-0.6340148;"{""type"": ""Point"", ""coordinates"": [-0.6340148, 44.9100243]}";1109454860;0;;;2;33056;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.9523587,-0.4675509;"{""type"": ""Point"", ""coordinates"": [-0.4675509, 44.9523587]}";1109458799;0;;;3;33487;2019-09-17T00:00:00+02:00;2019-09-17T00:00:00+02:00
44.8164586,-0.5036462;"{""type"": ""Point"", ""coordinates"": [-0.5036462, 44.8164586]}";1109523033;0;;;8;33065;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
